CN,PLT_CN,VVT_CN,VSB_CN,VPS_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,SP_CANOPY_COVER_TOTAL,SP_CANOPY_COVER_LAYER_1_2,SP_CANOPY_COVER_LAYER_3,SP_CANOPY_COVER_LAYER_4,QUAD_1_PRESENCE,QUAD_2_PRESENCE,QUAD_3_PRESENCE,DUMMY_SUBP_COVER_PRE2004,MAX_COVER_LAYER_NBR_PRE2004,CREATED_DATE,MODIFIED_DATE
313425300489998,249604513010854,250126701010854,250126745010854,250127563010854,2008,72,97,129,4,CHLI5,1,CHLI5,12.0,12.0,0.0,0.0,1,1,0,,,2015-03-20 16:01:35,
313425301489998,249604513010854,250126701010854,250126745010854,250127573010854,2008,72,97,129,4,CODO,1,CODO,9.0,9.0,0.01,0.0,0,0,1,,,2015-03-20 16:01:35,
313425303489998,249604513010854,250126701010854,250126745010854,250127558010854,2008,72,97,129,4,COHI3,1,COHI3,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425305489998,249604513010854,250126701010854,250126745010854,250127562010854,2008,72,97,129,4,CRBE4,1,CRBE4,17.0,17.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:35,
313425307489998,249604513010854,250126701010854,250126745010854,250127559010854,2008,72,97,129,4,CRDI8,1,CRDI8,20.0,20.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:35,
313425308489998,249604513010854,250126701010854,250126745010854,250127574010854,2008,72,97,129,4,DOHA2,1,DOHA2,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425310489998,249604513010854,250126701010854,250126745010854,250127560010854,2008,72,97,129,4,EUPE8,1,EUPE8,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425312489998,249604513010854,250126701010854,250126745010854,250127567010854,2008,72,97,129,4,HEJA,1,HEJA,0.01,0.01,0.0,0.0,0,0,1,,,2015-03-20 16:01:35,
313425314489998,249604513010854,250126701010854,250126745010854,250127571010854,2008,72,97,129,4,MEIN7,1,MEIN7,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425317489998,249604513010854,250126701010854,250126745010854,250127565010854,2008,72,97,129,4,OPRE2,1,OPRE2,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425319489998,249604513010854,250126701010854,250126745010854,250127575010854,2008,72,97,129,4,PANIC,1,PANIC,3.0,3.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425321489998,249604513010854,250126701010854,250126745010854,250127557010854,2008,72,97,129,4,PLOB2,1,PLOB2,12.0,12.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:35,
313425324489998,249604513010854,250126701010854,250126745010854,250127564010854,2008,72,97,129,4,REUN,1,REUN,17.0,17.0,0.0,0.0,0,1,0,,,2015-03-20 16:01:35,
313425326489998,249604513010854,250126701010854,250126745010854,250127566010854,2008,72,97,129,4,RHRE3,1,RHRE3,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425328489998,249604513010854,250126701010854,250126745010854,250127568010854,2008,72,97,129,4,SEUT2,1,SEUT2,0.01,0.01,0.0,0.0,0,1,0,,,2015-03-20 16:01:35,
313425120489998,249604509010854,250126697010854,250126739010854,250127320010854,2008,72,97,134,2,ANAC4,1,ANAC4,21.0,21.0,2.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425122489998,249604509010854,250126697010854,250126739010854,250127388010854,2008,72,97,134,2,BOSU2,1,BOSU2,20.0,0.01,20.0,1.0,0,0,0,,,2015-03-20 16:01:35,
313425124489998,249604509010854,250126697010854,250126739010854,250127394010854,2008,72,97,134,2,BUSI,1,BUSI,2.0,1.0,2.0,1.0,0,0,0,,,2015-03-20 16:01:35,
313425126489998,249604509010854,250126697010854,250126739010854,250127387010854,2008,72,97,134,2,CHNI2,1,CHNI2,2.0,2.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:35,
313425129489998,249604509010854,250126697010854,250126739010854,250127478010854,2008,72,97,134,2,COMI,1,COMI,6.0,5.0,2.0,0.0,1,1,0,,,2015-03-20 16:01:35,
313425142489998,249604509010854,250126697010854,250126739010854,250127392010854,2008,72,97,134,2,OPMO2,1,COMO8,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425131489998,249604509010854,250126697010854,250126739010854,250127386010854,2008,72,97,134,2,CRBE4,1,CRBE4,3.0,3.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:35,
313425133489998,249604509010854,250126697010854,250126739010854,250127322010854,2008,72,97,134,2,CRDI8,1,CRDI8,6.0,6.0,0.0,0.0,0,1,1,,,2015-03-20 16:01:35,
313425135489998,249604509010854,250126697010854,250126739010854,250127319010854,2008,72,97,134,2,CRLU2,1,CRLU2,10.0,10.0,0.0,0.0,1,1,1,,,2015-03-20 16:01:35,
313425137489998,249604509010854,250126697010854,250126739010854,250127321010854,2008,72,97,134,2,DOHA2,1,DOHA2,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425140489998,249604509010854,250126697010854,250126739010854,250127397010854,2008,72,97,134,2,GADU2,1,GADU2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425144489998,249604509010854,250126697010854,250126739010854,250127391010854,2008,72,97,134,2,OPRE2,1,OPRE2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425145489998,249604509010854,250126697010854,250126739010854,250127389010854,2008,72,97,134,2,PIAL3,1,PIAL3,5.0,0.0,5.0,2.0,0,0,0,,,2015-03-20 16:01:35,
313425147489998,249604509010854,250126697010854,250126739010854,250127393010854,2008,72,97,134,2,PLOB2,1,PLOB2,1.0,1.0,0.01,0.0,0,0,0,,,2015-03-20 16:01:35,
313425149489998,249604509010854,250126697010854,250126739010854,250127390010854,2008,72,97,134,2,PSMO3,1,PSMO3,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425151489998,249604509010854,250126697010854,250126739010854,250127318010854,2008,72,97,134,2,REUN,1,REUN,12.0,8.0,10.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425153489998,249604509010854,250126697010854,250126739010854,250127324010854,2008,72,97,134,2,SEUT2,1,SEUT2,3.0,3.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:35,
313425156489998,249604509010854,250126697010854,250126739010854,250127395010854,2008,72,97,134,2,TAHE,1,TAHE,10.0,2.0,10.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425158489998,249604509010854,250126697010854,250126739010854,250127396010854,2008,72,97,134,2,TIRE,1,TIRE,0.01,0.01,0.01,0.0,0,0,0,,,2015-03-20 16:01:35,
313425160489998,249604509010854,250126697010854,250126739010854,250127323010854,2008,72,97,134,2,TIUT,1,TIUT,0.01,0.01,0.01,0.0,0,0,0,,,2015-03-20 16:01:35,
313425121489998,249604509010854,250126697010854,250126717010854,250127320010854,2008,72,97,134,4,ANAC4,1,ANAC4,30.0,30.0,3.0,0.0,0,1,0,,,2015-03-20 16:01:35,
313425123489998,249604509010854,250126697010854,250126717010854,250127388010854,2008,72,97,134,4,BOSU2,1,BOSU2,7.0,2.0,7.0,1.0,0,0,0,,,2015-03-20 16:01:35,
313425125489998,249604509010854,250126697010854,250126717010854,250127394010854,2008,72,97,134,4,BUSI,1,BUSI,0.01,0.0,0.0,0.01,0,0,0,,,2015-03-20 16:01:35,
313425127489998,249604509010854,250126697010854,250126717010854,250127387010854,2008,72,97,134,4,CHNI2,1,CHNI2,6.0,6.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425128489998,249604509010854,250126697010854,250126717010854,250127399010854,2008,72,97,134,4,CODO,1,CODO,0.01,0.01,0.01,0.0,0,0,0,,,2015-03-20 16:01:35,
313425130489998,249604509010854,250126697010854,250126717010854,250127478010854,2008,72,97,134,4,COMI,1,COMI,17.0,10.0,15.0,0.0,1,0,1,,,2015-03-20 16:01:35,
313425143489998,249604509010854,250126697010854,250126717010854,250127392010854,2008,72,97,134,4,OPMO2,1,COMO8,0.01,0.01,0.0,0.0,0,1,0,,,2015-03-20 16:01:35,
313425132489998,249604509010854,250126697010854,250126717010854,250127386010854,2008,72,97,134,4,CRBE4,1,CRBE4,2.0,2.0,0.0,0.0,1,1,0,,,2015-03-20 16:01:35,
313425134489998,249604509010854,250126697010854,250126717010854,250127322010854,2008,72,97,134,4,CRDI8,1,CRDI8,3.0,3.0,0.0,0.0,0,1,0,,,2015-03-20 16:01:35,
313425136489998,249604509010854,250126697010854,250126717010854,250127319010854,2008,72,97,134,4,CRLU2,1,CRLU2,15.0,15.0,0.0,0.0,1,1,0,,,2015-03-20 16:01:35,
313425138489998,249604509010854,250126697010854,250126717010854,250127402010854,2008,72,97,134,4,EUPE8,1,EUPE8,1.0,0.01,1.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425139489998,249604509010854,250126697010854,250126717010854,250127398010854,2008,72,97,134,4,EXCA,1,EXCA,2.0,2.0,1.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425141489998,249604509010854,250126697010854,250126717010854,250127397010854,2008,72,97,134,4,GADU2,1,GADU2,0.01,0.01,0.0,0.0,0,0,1,,,2015-03-20 16:01:35,
313425146489998,249604509010854,250126697010854,250126717010854,250127400010854,2008,72,97,134,4,PIRO6,1,PIRO6,2.0,2.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425148489998,249604509010854,250126697010854,250126717010854,250127393010854,2008,72,97,134,4,PLOB2,1,PLOB2,2.0,2.0,0.0,0.0,0,1,0,,,2015-03-20 16:01:35,
313425150489998,249604509010854,250126697010854,250126717010854,250127390010854,2008,72,97,134,4,PSMO3,1,PSMO3,1.0,1.0,0.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425152489998,249604509010854,250126697010854,250126717010854,250127318010854,2008,72,97,134,4,REUN,1,REUN,13.0,12.0,3.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313425154489998,249604509010854,250126697010854,250126717010854,250127324010854,2008,72,97,134,4,SEUT2,1,SEUT2,3.0,3.0,0.0,0.0,1,0,0,,,2015-03-20 16:01:35,
313425155489998,249604509010854,250126697010854,250126717010854,250127401010854,2008,72,97,134,4,STEM3,1,STEM3,0.01,0.01,0.01,0.0,0,0,1,,,2015-03-20 16:01:35,
313425157489998,249604509010854,250126697010854,250126717010854,250127395010854,2008,72,97,134,4,TAHE,1,TAHE,5.0,3.0,5.0,0.01,1,0,0,,,2015-03-20 16:01:35,
313425159489998,249604509010854,250126697010854,250126717010854,250127396010854,2008,72,97,134,4,TIRE,1,TIRE,0.01,0.01,0.01,0.0,0,0,0,,,2015-03-20 16:01:35,
313425161489998,249604509010854,250126697010854,250126717010854,250127323010854,2008,72,97,134,4,TIUT,1,TIUT,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:35,
313424426489998,249604492010854,250126682010854,250126775010854,250127043010854,2008,72,97,157,2,BUSI,1,BUSI,12.0,0.01,12.0,0.01,0,0,0,,,2015-03-20 16:01:34,
313424428489998,249604492010854,250126682010854,250126775010854,250127045010854,2008,72,97,157,2,CAWI,1,CAWI,5.0,3.0,4.0,3.0,0,0,0,,,2015-03-20 16:01:34,
313424429489998,249604492010854,250126682010854,250126775010854,250127029010854,2008,72,97,157,2,CEHI3,1,CEHI3,3.0,2.0,3.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424430489998,249604492010854,250126682010854,250126775010854,250127020010854,2008,72,97,157,2,CEVI2,1,CEVI2,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424432489998,249604492010854,250126682010854,250126775010854,250127028010854,2008,72,97,157,2,CHLI5,1,CHLI5,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424436489998,249604492010854,250126682010854,250126775010854,250127026010854,2008,72,97,157,2,COMI,1,COMI,7.0,4.0,5.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313424461489998,249604492010854,250126682010854,250126775010854,250127031010854,2008,72,97,157,2,OPMO2,1,COMO8,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424438489998,249604492010854,250126682010854,250126775010854,250127022010854,2008,72,97,157,2,CRBE4,1,CRBE4,4.0,4.0,1.0,0.0,0,1,1,,,2015-03-20 16:01:34,
313424440489998,249604492010854,250126682010854,250126775010854,250127021010854,2008,72,97,157,2,CRDI8,1,CRDI8,2.0,2.0,0.01,0.0,1,0,0,,,2015-03-20 16:01:34,
313424442489998,249604492010854,250126682010854,250126775010854,250127018010854,2008,72,97,157,2,CRLU2,1,CRLU2,35.0,35.0,3.0,0.0,1,1,1,,,2015-03-20 16:01:34,
313424444489998,249604492010854,250126682010854,250126775010854,250127027010854,2008,72,97,157,2,CRRH,1,CRRH,2.0,2.0,0.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313424446489998,249604492010854,250126682010854,250126775010854,250127017010854,2008,72,97,157,2,DOHA2,1,DOHA2,0.01,0.01,0.0,0.0,1,0,1,,,2015-03-20 16:01:34,
313424448489998,249604492010854,250126682010854,250126775010854,250127040010854,2008,72,97,157,2,EUFO3,1,EUFO3,1.0,1.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:34,
313424450489998,249604492010854,250126682010854,250126775010854,250127042010854,2008,72,97,157,2,EUPE8,1,EUPE8,2.0,2.0,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424452489998,249604492010854,250126682010854,250126775010854,250127035010854,2008,72,97,157,2,FICI,1,FICI,0.01,0.01,0.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313424454489998,249604492010854,250126682010854,250126775010854,250127016010854,2008,72,97,157,2,HAPO2,1,HAPO2,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424455489998,249604492010854,250126682010854,250126775010854,250127032010854,2008,72,97,157,2,HYTR,1,HYTR,0.01,0.01,0.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313424457489998,249604492010854,250126682010854,250126775010854,250127041010854,2008,72,97,157,2,LAIN2,1,LAIN2,1.0,1.0,0.01,0.0,0,0,1,,,2015-03-20 16:01:34,
313424459489998,249604492010854,250126682010854,250126775010854,250127044010854,2008,72,97,157,2,MYFR,1,MYFR,6.0,5.0,3.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424463489998,249604492010854,250126682010854,250126775010854,250127046010854,2008,72,97,157,2,OPRE2,1,OPRE2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424465489998,249604492010854,250126682010854,250126775010854,250127033010854,2008,72,97,157,2,PLOB2,1,PLOB2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424467489998,249604492010854,250126682010854,250126775010854,250127019010854,2008,72,97,157,2,PSMO3,1,PSMO3,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424470489998,249604492010854,250126682010854,250126775010854,250127015010854,2008,72,97,157,2,REUN,1,REUN,12.0,8.0,10.0,0.0,1,0,1,,,2015-03-20 16:01:34,
313424471489998,249604492010854,250126682010854,250126775010854,250127025010854,2008,72,97,157,2,SEUT2,1,SEUT2,1.0,1.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:34,
313424473489998,249604492010854,250126682010854,250126775010854,250127024010854,2008,72,97,157,2,STEM3,1,STEM3,4.0,1.0,0.01,3.0,0,0,0,,,2015-03-20 16:01:34,
313424475489998,249604492010854,250126682010854,250126775010854,250127023010854,2008,72,97,157,2,TAHE,1,TAHE,10.0,5.0,8.0,1.0,0,1,0,,,2015-03-20 16:01:34,
313424477489998,249604492010854,250126682010854,250126775010854,250127014010854,2008,72,97,157,2,TIRE,1,TIRE,0.01,0.01,0.01,0.0,1,1,0,,,2015-03-20 16:01:34,
313424479489998,249604492010854,250126682010854,250126775010854,250127030010854,2008,72,97,157,2,TIUT,1,TIUT,1.0,1.0,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424425489998,249604492010854,250126682010854,250126777010854,250127038010854,2008,72,97,157,4,2TREE,1,2TREE,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424427489998,249604492010854,250126682010854,250126777010854,250127043010854,2008,72,97,157,4,BUSI,1,BUSI,4.0,0.01,4.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424431489998,249604492010854,250126682010854,250126777010854,250127020010854,2008,72,97,157,4,CEVI2,1,CEVI2,0.01,0.01,0.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313424433489998,249604492010854,250126682010854,250126777010854,250127028010854,2008,72,97,157,4,CHLI5,1,CHLI5,5.0,5.0,0.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424434489998,249604492010854,250126682010854,250126777010854,250127037010854,2008,72,97,157,4,CODI8,1,CODI8,1.0,0.01,1.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424435489998,249604492010854,250126682010854,250126777010854,250127034010854,2008,72,97,157,4,CODO,1,CODO,0.01,0.01,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424437489998,249604492010854,250126682010854,250126777010854,250127026010854,2008,72,97,157,4,COMI,1,COMI,16.0,12.0,7.0,0.0,0,0,1,,,2015-03-20 16:01:34,
313424462489998,249604492010854,250126682010854,250126777010854,250127031010854,2008,72,97,157,4,OPMO2,1,COMO8,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424439489998,249604492010854,250126682010854,250126777010854,250127022010854,2008,72,97,157,4,CRBE4,1,CRBE4,3.0,3.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:34,
313424441489998,249604492010854,250126682010854,250126777010854,250127021010854,2008,72,97,157,4,CRDI8,1,CRDI8,2.0,2.0,0.01,0.0,1,0,1,,,2015-03-20 16:01:34,
313424443489998,249604492010854,250126682010854,250126777010854,250127018010854,2008,72,97,157,4,CRLU2,1,CRLU2,50.0,50.0,0.0,0.0,1,0,1,,,2015-03-20 16:01:34,
313424445489998,249604492010854,250126682010854,250126777010854,250127027010854,2008,72,97,157,4,CRRH,1,CRRH,2.0,2.0,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424447489998,249604492010854,250126682010854,250126777010854,250127017010854,2008,72,97,157,4,DOHA2,1,DOHA2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424449489998,249604492010854,250126682010854,250126777010854,250127040010854,2008,72,97,157,4,EUFO3,1,EUFO3,2.0,2.0,0.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313424451489998,249604492010854,250126682010854,250126777010854,250127042010854,2008,72,97,157,4,EUPE8,1,EUPE8,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424453489998,249604492010854,250126682010854,250126777010854,250127035010854,2008,72,97,157,4,FICI,1,FICI,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424456489998,249604492010854,250126682010854,250126777010854,250127032010854,2008,72,97,157,4,HYTR,1,HYTR,8.0,8.0,8.0,0.01,0,0,0,,,2015-03-20 16:01:34,
313424458489998,249604492010854,250126682010854,250126777010854,250127036010854,2008,72,97,157,4,METO3,1,METO3,13.0,2.0,12.0,0.01,0,0,0,,,2015-03-20 16:01:34,
313424460489998,249604492010854,250126682010854,250126777010854,250127044010854,2008,72,97,157,4,MYFR,1,MYFR,2.0,2.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424464489998,249604492010854,250126682010854,250126777010854,250127046010854,2008,72,97,157,4,OPRE2,1,OPRE2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424466489998,249604492010854,250126682010854,250126777010854,250127033010854,2008,72,97,157,4,PLOB2,1,PLOB2,3.0,2.0,2.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424468489998,249604492010854,250126682010854,250126777010854,250127019010854,2008,72,97,157,4,PSMO3,1,PSMO3,1.0,0.01,1.0,0.0,0,1,1,,,2015-03-20 16:01:34,
313424469489998,249604492010854,250126682010854,250126777010854,250127039010854,2008,72,97,157,4,RAAC,1,RAAC,2.0,2.0,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424472489998,249604492010854,250126682010854,250126777010854,250127025010854,2008,72,97,157,4,SEUT2,1,SEUT2,2.0,2.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424474489998,249604492010854,250126682010854,250126777010854,250127024010854,2008,72,97,157,4,STEM3,1,STEM3,1.0,1.0,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424476489998,249604492010854,250126682010854,250126777010854,250127023010854,2008,72,97,157,4,TAHE,1,TAHE,16.0,15.0,2.0,0.0,0,1,0,,,2015-03-20 16:01:34,
313424478489998,249604492010854,250126682010854,250126777010854,250127014010854,2008,72,97,157,4,TIRE,1,TIRE,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424900489998,249604503010854,250126692010854,250126707010854,250127345010854,2008,72,97,165,2,AMEL,1,AMEL,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424901489998,249604503010854,250126692010854,250126707010854,250127336010854,2008,72,97,165,2,ANAC4,1,ANAC4,7.0,0.01,7.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424903489998,249604503010854,250126692010854,250126707010854,250127334010854,2008,72,97,165,2,BOSU2,1,BOSU2,8.0,2.0,8.0,3.0,0,0,0,,,2015-03-20 16:01:34,
313424904489998,249604503010854,250126692010854,250126707010854,250127335010854,2008,72,97,165,2,BUSI,1,BUSI,2.0,0.0,0.01,2.0,0,0,0,,,2015-03-20 16:01:34,
313424906489998,249604503010854,250126692010854,250126707010854,250127327010854,2008,72,97,165,2,CHNI2,1,CHNI2,15.0,15.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424909489998,249604503010854,250126692010854,250126707010854,250127337010854,2008,72,97,165,2,COMI,1,COMI,2.0,1.0,2.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424927489998,249604503010854,250126692010854,250126707010854,250127344010854,2008,72,97,165,2,OPMO2,1,COMO8,2.0,2.0,0.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424911489998,249604503010854,250126692010854,250126707010854,250127341010854,2008,72,97,165,2,CRBE4,1,CRBE4,5.0,5.0,0.01,0.0,0,0,0,,,2015-03-20 16:01:34,
313424912489998,249604503010854,250126692010854,250126707010854,250127326010854,2008,72,97,165,2,CRDI8,1,CRDI8,12.0,12.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424914489998,249604503010854,250126692010854,250126707010854,250127317010854,2008,72,97,165,2,CRLU2,1,CRLU2,40.0,40.0,0.0,0.0,1,0,1,,,2015-03-20 16:01:34,
313424917489998,249604503010854,250126692010854,250126707010854,250127342010854,2008,72,97,165,2,EUFO3,1,EUFO3,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424918489998,249604503010854,250126692010854,250126707010854,250127343010854,2008,72,97,165,2,EUPE8,1,EUPE8,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424919489998,249604503010854,250126692010854,250126707010854,250127331010854,2008,72,97,165,2,EXCA,1,EXCA,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424920489998,249604503010854,250126692010854,250126707010854,250127350010854,2008,72,97,165,2,GADU2,1,GADU2,0.01,0.01,0.0,0.0,1,0,0,,,2015-03-20 16:01:34,
313424922489998,249604503010854,250126692010854,250126707010854,250127346010854,2008,72,97,165,2,HYTR,1,HYTR,15.0,0.0,15.0,2.0,0,0,0,,,2015-03-20 16:01:34,
313424925489998,249604503010854,250126692010854,250126707010854,250127325010854,2008,72,97,165,2,MYFR,1,MYFR,42.0,12.0,42.0,6.0,0,0,0,,,2015-03-20 16:01:34,
313424929489998,249604503010854,250126692010854,250126707010854,250127348010854,2008,72,97,165,2,OPRE2,1,OPRE2,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424931489998,249604503010854,250126692010854,250126707010854,250127347010854,2008,72,97,165,2,PHEP,1,PHEP,25.0,25.0,0.0,0.0,0,0,1,,,2015-03-20 16:01:34,
313424933489998,249604503010854,250126692010854,250126707010854,250127333010854,2008,72,97,165,2,PIRO6,1,PIRO6,0.01,0.01,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424934489998,249604503010854,250126692010854,250126707010854,250127329010854,2008,72,97,165,2,PLOB2,1,PLOB2,5.0,5.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424936489998,249604503010854,250126692010854,250126707010854,250127349010854,2008,72,97,165,2,PSMO3,1,PSMO3,1.0,1.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424938489998,249604503010854,250126692010854,250126707010854,250127328010854,2008,72,97,165,2,REUN,1,REUN,40.0,40.0,8.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424940489998,249604503010854,250126692010854,250126707010854,250127338010854,2008,72,97,165,2,SEUT2,1,SEUT2,4.0,4.0,0.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424942489998,249604503010854,250126692010854,250126707010854,250127332010854,2008,72,97,165,2,TAHE,1,TAHE,7.0,0.0,7.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424944489998,249604503010854,250126692010854,250126707010854,250127339010854,2008,72,97,165,2,TIRE,1,TIRE,5.0,5.0,0.0,0.0,0,1,1,,,2015-03-20 16:01:34,
313424946489998,249604503010854,250126692010854,250126707010854,250127340010854,2008,72,97,165,2,TIUT,1,TIUT,2.0,1.0,2.0,0.0,0,0,0,,,2015-03-20 16:01:34,
313424902489998,249604503010854,250126692010854,250126709010854,250127336010854,2008,72,97,165,4,ANAC4,1,ANAC4,12.0,12.0,9.0,0.01,0,1,0,,,2015-03-20 16:01:34,
