CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,SUBP,CONDID,CREATED_DATE,MODIFIED_DATE,MICRCOND_PROP,SUBPCOND_PROP,MACRCOND_PROP,NONFR_INCL_PCT_SUBP,NONFR_INCL_PCT_MACRO,CYCLE,SUBCYCLE
311839466489998,29590571020004,2012,72,1,37,14,2,1,2015-03-11 14:22:46,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839467489998,29590571020004,2012,72,1,37,14,3,1,2015-03-11 14:22:46,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839468489998,29590571020004,2012,72,1,37,14,4,1,2015-03-11 14:22:46,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839888489998,29590675020004,2012,72,1,37,17,1,1,2015-03-11 14:22:50,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839889489998,29590675020004,2012,72,1,37,17,2,1,2015-03-11 14:22:50,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839890489998,29590675020004,2012,72,1,37,17,3,1,2015-03-11 14:22:50,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839891489998,29590675020004,2012,72,1,37,17,4,1,2015-03-11 14:22:50,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839504489998,29590580020004,2012,72,1,37,19,1,1,2015-03-11 14:22:47,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839505489998,29590580020004,2012,72,1,37,19,2,1,2015-03-11 14:22:47,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839506489998,29590580020004,2012,72,1,37,19,3,1,2015-03-11 14:22:47,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839507489998,29590580020004,2012,72,1,37,19,4,1,2015-03-11 14:22:47,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839985489998,29590699020004,2012,72,1,39,6,1,1,2015-03-11 14:22:51,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839986489998,29590699020004,2012,72,1,39,6,2,2,2015-03-11 14:22:51,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839987489998,29590699020004,2012,72,1,39,6,3,1,2015-03-11 14:22:51,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839988489998,29590699020004,2012,72,1,39,6,4,1,2015-03-11 14:22:51,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311840017489998,29590707020004,2012,72,1,39,11,1,1,2015-03-11 14:22:52,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311840018489998,29590707020004,2012,72,1,39,11,2,1,2015-03-11 14:22:52,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311840019489998,29590707020004,2012,72,1,39,11,3,1,2015-03-11 14:22:52,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311840020489998,29590707020004,2012,72,1,39,11,4,1,2015-03-11 14:22:52,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839541489998,29590589020004,2012,72,1,41,4,1,1,2015-03-11 14:22:47,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839542489998,29590589020004,2012,72,1,41,4,2,1,2015-03-11 14:22:47,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839543489998,29590589020004,2012,72,1,41,4,3,1,2015-03-11 14:22:47,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839544489998,29590589020004,2012,72,1,41,4,4,1,2015-03-11 14:22:47,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839639489998,29590613020004,2012,72,1,43,3,1,1,2015-03-11 14:22:49,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839640489998,29590613020004,2012,72,1,43,3,2,1,2015-03-11 14:22:49,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839641489998,29590613020004,2012,72,1,43,3,3,1,2015-03-11 14:22:49,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839642489998,29590613020004,2012,72,1,43,3,4,1,2015-03-11 14:22:49,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839631489998,29590611020004,2012,72,1,43,8,1,1,2015-03-11 14:22:48,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839632489998,29590611020004,2012,72,1,43,8,2,1,2015-03-11 14:22:48,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839633489998,29590611020004,2012,72,1,43,8,3,1,2015-03-11 14:22:48,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839634489998,29590611020004,2012,72,1,43,8,4,2,2015-03-11 14:22:48,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839495489998,29590578020004,2012,72,1,45,2,1,1,2015-03-11 14:22:47,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839496489998,29590578020004,2012,72,1,45,2,2,1,2015-03-11 14:22:47,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839497489998,29590578020004,2012,72,1,45,2,3,1,2015-03-11 14:22:47,2024-12-18 09:58:52,0.0,0.028834,,,,5,2
311839498489998,29590578020004,2012,72,1,45,2,3,2,2015-03-11 14:22:47,2024-12-18 09:58:52,1.0,0.971166,,,,5,2
311839499489998,29590578020004,2012,72,1,45,2,4,1,2015-03-11 14:22:47,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311840009489998,29590705020004,2012,72,1,47,3,1,1,2015-03-11 14:22:52,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311840010489998,29590705020004,2012,72,1,47,3,2,1,2015-03-11 14:22:52,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311840011489998,29590705020004,2012,72,1,47,3,3,2,2015-03-11 14:22:52,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311840012489998,29590705020004,2012,72,1,47,3,4,1,2015-03-11 14:22:52,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311840078489998,29590722020004,2012,72,1,47,4,1,1,2015-03-11 14:22:53,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311840079489998,29590722020004,2012,72,1,47,4,2,2,2015-03-11 14:22:53,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311840080489998,29590722020004,2012,72,1,47,4,3,1,2015-03-11 14:22:53,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311840081489998,29590722020004,2012,72,1,47,4,4,1,2015-03-11 14:22:53,2024-12-18 09:58:52,1.0,0.668082,,,,5,2
311840082489998,29590722020004,2012,72,1,47,4,4,3,2015-03-11 14:22:53,2024-12-18 09:58:52,0.0,0.331918,,,,5,2
311839735489998,29590637020004,2012,72,1,51,1,1,1,2015-03-11 14:22:49,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839736489998,29590637020004,2012,72,1,51,1,2,1,2015-03-11 14:22:49,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839737489998,29590637020004,2012,72,1,51,1,3,1,2015-03-11 14:22:49,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839738489998,29590637020004,2012,72,1,51,1,4,1,2015-03-11 14:22:49,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839731489998,29590636020004,2012,72,1,51,3,1,1,2015-03-11 14:22:49,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839732489998,29590636020004,2012,72,1,51,3,2,1,2015-03-11 14:22:49,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839733489998,29590636020004,2012,72,1,51,3,3,1,2015-03-11 14:22:49,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839734489998,29590636020004,2012,72,1,51,3,4,1,2015-03-11 14:22:49,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839739489998,29590638020004,2012,72,1,51,4,1,1,2015-03-11 14:22:49,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839740489998,29590638020004,2012,72,1,51,4,2,1,2015-03-11 14:22:49,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839741489998,29590638020004,2012,72,1,51,4,3,1,2015-03-11 14:22:49,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839742489998,29590638020004,2012,72,1,51,4,4,1,2015-03-11 14:22:49,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311840065489998,29590719020004,2012,72,1,53,1,1,1,2015-03-11 14:22:53,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311840066489998,29590719020004,2012,72,1,53,1,2,1,2015-03-11 14:22:53,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311840067489998,29590719020004,2012,72,1,53,1,3,1,2015-03-11 14:22:53,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311840068489998,29590719020004,2012,72,1,53,1,4,1,2015-03-11 14:22:53,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839815489998,29590657020004,2012,72,1,53,3,1,1,2015-03-11 14:22:49,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839816489998,29590657020004,2012,72,1,53,3,2,1,2015-03-11 14:22:49,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839817489998,29590657020004,2012,72,1,53,3,3,1,2015-03-11 14:22:49,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839818489998,29590657020004,2012,72,1,53,3,4,1,2015-03-11 14:22:49,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839479489998,29590574020004,2012,72,1,53,8,1,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839480489998,29590574020004,2012,72,1,53,8,2,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839481489998,29590574020004,2012,72,1,53,8,3,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839482489998,29590574020004,2012,72,1,53,8,4,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839843489998,29590664020004,2012,72,1,53,9,1,1,2015-03-11 14:22:50,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839844489998,29590664020004,2012,72,1,53,9,2,1,2015-03-11 14:22:50,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839845489998,29590664020004,2012,72,1,53,9,3,1,2015-03-11 14:22:50,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839846489998,29590664020004,2012,72,1,53,9,4,1,2015-03-11 14:22:50,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839928489998,29590685020004,2012,72,1,53,11,1,1,2015-03-11 14:22:51,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839929489998,29590685020004,2012,72,1,53,11,2,1,2015-03-11 14:22:51,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839930489998,29590685020004,2012,72,1,53,11,3,1,2015-03-11 14:22:51,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839931489998,29590685020004,2012,72,1,53,11,4,1,2015-03-11 14:22:51,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839855489998,29590667020004,2012,72,1,53,12,1,1,2015-03-11 14:22:50,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839856489998,29590667020004,2012,72,1,53,12,2,1,2015-03-11 14:22:50,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839857489998,29590667020004,2012,72,1,53,12,3,1,2015-03-11 14:22:50,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839858489998,29590667020004,2012,72,1,53,12,4,1,2015-03-11 14:22:50,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839839489998,29590663020004,2012,72,1,53,13,1,1,2015-03-11 14:22:50,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839840489998,29590663020004,2012,72,1,53,13,2,1,2015-03-11 14:22:50,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839841489998,29590663020004,2012,72,1,53,13,3,1,2015-03-11 14:22:50,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839842489998,29590663020004,2012,72,1,53,13,4,1,2015-03-11 14:22:50,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839863489998,29590669020004,2012,72,1,53,14,1,1,2015-03-11 14:22:50,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839864489998,29590669020004,2012,72,1,53,14,2,1,2015-03-11 14:22:50,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839865489998,29590669020004,2012,72,1,53,14,3,1,2015-03-11 14:22:50,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839866489998,29590669020004,2012,72,1,53,14,4,1,2015-03-11 14:22:50,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839924489998,29590684020004,2012,72,1,53,16,1,1,2015-03-11 14:22:51,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839925489998,29590684020004,2012,72,1,53,16,2,1,2015-03-11 14:22:51,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839926489998,29590684020004,2012,72,1,53,16,3,1,2015-03-11 14:22:51,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839927489998,29590684020004,2012,72,1,53,16,4,1,2015-03-11 14:22:51,2024-12-18 09:58:52,1.0,1.0,,,,5,2
311839401489998,29590555020004,2012,72,1,55,16,1,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839402489998,29590555020004,2012,72,1,55,16,2,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839403489998,29590555020004,2012,72,1,55,16,3,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839404489998,29590555020004,2012,72,1,55,16,4,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839299489998,29590530020004,2012,72,1,57,2,1,1,2015-03-11 14:22:44,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839300489998,29590530020004,2012,72,1,57,2,2,1,2015-03-11 14:22:44,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839301489998,29590530020004,2012,72,1,57,2,3,1,2015-03-11 14:22:44,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839302489998,29590530020004,2012,72,1,57,2,4,1,2015-03-11 14:22:44,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839373489998,29590548020004,2012,72,1,57,3,1,1,2015-03-11 14:22:45,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839374489998,29590548020004,2012,72,1,57,3,2,1,2015-03-11 14:22:45,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839375489998,29590548020004,2012,72,1,57,3,3,1,2015-03-11 14:22:45,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839376489998,29590548020004,2012,72,1,57,3,4,1,2015-03-11 14:22:45,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839397489998,29590554020004,2012,72,1,57,4,1,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839398489998,29590554020004,2012,72,1,57,4,2,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839399489998,29590554020004,2012,72,1,57,4,3,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839400489998,29590554020004,2012,72,1,57,4,4,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839348489998,29590542020004,2012,72,1,57,5,1,1,2015-03-11 14:22:45,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839349489998,29590542020004,2012,72,1,57,5,2,1,2015-03-11 14:22:45,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839350489998,29590542020004,2012,72,1,57,5,3,1,2015-03-11 14:22:45,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839351489998,29590542020004,2012,72,1,57,5,4,1,2015-03-11 14:22:45,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839389489998,29590552020004,2012,72,1,57,6,1,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839390489998,29590552020004,2012,72,1,57,6,2,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839391489998,29590552020004,2012,72,1,57,6,3,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839392489998,29590552020004,2012,72,1,57,6,4,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839352489998,29590543020004,2012,72,1,57,11,1,1,2015-03-11 14:22:45,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839353489998,29590543020004,2012,72,1,57,11,2,1,2015-03-11 14:22:45,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839354489998,29590543020004,2012,72,1,57,11,3,1,2015-03-11 14:22:45,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839355489998,29590543020004,2012,72,1,57,11,4,1,2015-03-11 14:22:45,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839421489998,29590560020004,2012,72,1,57,12,1,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839422489998,29590560020004,2012,72,1,57,12,2,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839423489998,29590560020004,2012,72,1,57,12,3,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839424489998,29590560020004,2012,72,1,57,12,4,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839405489998,29590556020004,2012,72,1,59,1,1,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839406489998,29590556020004,2012,72,1,59,1,2,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839407489998,29590556020004,2012,72,1,59,1,3,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839408489998,29590556020004,2012,72,1,59,1,4,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839244489998,29590517020004,2012,72,1,59,4,1,1,2015-03-11 14:22:43,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839445489998,29590566020004,2012,72,1,61,1,1,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839245489998,29590517020004,2012,72,1,59,4,2,1,2015-03-11 14:22:43,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839246489998,29590517020004,2012,72,1,59,4,3,1,2015-03-11 14:22:43,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839247489998,29590517020004,2012,72,1,59,4,4,2,2015-03-11 14:22:43,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839446489998,29590566020004,2012,72,1,61,1,2,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839447489998,29590566020004,2012,72,1,61,1,3,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839448489998,29590566020004,2012,72,1,61,1,4,1,2015-03-11 14:22:46,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839968489998,29590695020004,2012,72,1,61,8,1,1,2015-03-11 14:22:51,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839969489998,29590695020004,2012,72,1,61,8,2,1,2015-03-11 14:22:51,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839970489998,29590695020004,2012,72,1,61,8,3,1,2015-03-11 14:22:51,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839971489998,29590695020004,2012,72,1,61,8,4,1,2015-03-11 14:22:51,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311840013489998,29590706020004,2012,72,1,63,1,1,1,2015-03-11 14:22:52,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311840014489998,29590706020004,2012,72,1,63,1,2,1,2015-03-11 14:22:52,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311840015489998,29590706020004,2012,72,1,63,1,3,2,2015-03-11 14:22:52,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311840016489998,29590706020004,2012,72,1,63,1,4,3,2015-03-11 14:22:52,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311840025489998,29590709020004,2012,72,1,63,3,1,1,2015-03-11 14:22:52,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311840026489998,29590709020004,2012,72,1,63,3,2,1,2015-03-11 14:22:52,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311840027489998,29590709020004,2012,72,1,63,3,3,1,2015-03-11 14:22:52,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311840028489998,29590709020004,2012,72,1,63,3,4,1,2015-03-11 14:22:52,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839508489998,29590581020004,2012,72,1,63,4,1,1,2015-03-11 14:22:47,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839509489998,29590581020004,2012,72,1,63,4,2,1,2015-03-11 14:22:47,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839510489998,29590581020004,2012,72,1,63,4,3,1,2015-03-11 14:22:47,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839511489998,29590581020004,2012,72,1,63,4,4,1,2015-03-11 14:22:47,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839791489998,29590651020004,2012,72,1,65,2,1,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839792489998,29590651020004,2012,72,1,65,2,2,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839793489998,29590651020004,2012,72,1,65,2,3,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839794489998,29590651020004,2012,72,1,65,2,4,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839687489998,29590625020004,2012,72,1,65,6,1,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839688489998,29590625020004,2012,72,1,65,6,2,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839689489998,29590625020004,2012,72,1,65,6,3,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839690489998,29590625020004,2012,72,1,65,6,4,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839618489998,29590608020004,2012,72,1,67,1,1,1,2015-03-11 14:22:48,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839619489998,29590608020004,2012,72,1,67,1,2,2,2015-03-11 14:22:48,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839620489998,29590608020004,2012,72,1,67,1,3,1,2015-03-11 14:22:48,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839621489998,29590608020004,2012,72,1,67,1,4,1,2015-03-11 14:22:48,2024-12-18 09:58:53,1.0,0.428087,,,,5,2
311839622489998,29590608020004,2012,72,1,67,1,4,2,2015-03-11 14:22:48,2024-12-18 09:58:53,0.0,0.571913,,,,5,2
311839557489998,29590593020004,2012,72,1,69,2,1,1,2015-03-11 14:22:47,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839558489998,29590593020004,2012,72,1,69,2,2,1,2015-03-11 14:22:47,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839559489998,29590593020004,2012,72,1,69,2,3,1,2015-03-11 14:22:47,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839560489998,29590593020004,2012,72,1,69,2,4,1,2015-03-11 14:22:47,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839602489998,29590604020004,2012,72,1,69,6,1,1,2015-03-11 14:22:48,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839603489998,29590604020004,2012,72,1,69,6,2,1,2015-03-11 14:22:48,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839604489998,29590604020004,2012,72,1,69,6,3,1,2015-03-11 14:22:48,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839605489998,29590604020004,2012,72,1,69,6,4,1,2015-03-11 14:22:48,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839614489998,29590607020004,2012,72,1,69,7,1,1,2015-03-11 14:22:48,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839615489998,29590607020004,2012,72,1,69,7,2,1,2015-03-11 14:22:48,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839616489998,29590607020004,2012,72,1,69,7,3,1,2015-03-11 14:22:48,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839617489998,29590607020004,2012,72,1,69,7,4,1,2015-03-11 14:22:48,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839643489998,29590614020004,2012,72,1,69,8,1,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839644489998,29590614020004,2012,72,1,69,8,2,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839645489998,29590614020004,2012,72,1,69,8,3,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839646489998,29590614020004,2012,72,1,69,8,4,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839553489998,29590592020004,2012,72,1,69,9,1,1,2015-03-11 14:22:47,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839554489998,29590592020004,2012,72,1,69,9,2,1,2015-03-11 14:22:47,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839555489998,29590592020004,2012,72,1,69,9,3,1,2015-03-11 14:22:47,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839556489998,29590592020004,2012,72,1,69,9,4,1,2015-03-11 14:22:47,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839743489998,29590639020004,2012,72,1,71,1,1,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839744489998,29590639020004,2012,72,1,71,1,2,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839745489998,29590639020004,2012,72,1,71,1,3,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839746489998,29590639020004,2012,72,1,71,1,4,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839655489998,29590617020004,2012,72,1,71,5,1,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839656489998,29590617020004,2012,72,1,71,5,2,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839657489998,29590617020004,2012,72,1,71,5,3,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839658489998,29590617020004,2012,72,1,71,5,4,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839775489998,29590647020004,2012,72,1,71,6,1,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839776489998,29590647020004,2012,72,1,71,6,2,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839777489998,29590647020004,2012,72,1,71,6,3,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839778489998,29590647020004,2012,72,1,71,6,4,1,2015-03-11 14:22:49,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839875489998,29590672020004,2012,72,1,71,9,1,1,2015-03-11 14:22:50,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839876489998,29590672020004,2012,72,1,71,9,2,1,2015-03-11 14:22:50,2024-12-18 09:58:53,1.0,0.816808,,,,5,2
311839877489998,29590672020004,2012,72,1,71,9,2,2,2015-03-11 14:22:50,2024-12-18 09:58:53,0.0,0.183192,,,,5,2
311839878489998,29590672020004,2012,72,1,71,9,3,1,2015-03-11 14:22:50,2024-12-18 09:58:53,1.0,1.0,,,,5,2
311839879489998,29590672020004,2012,72,1,71,9,4,1,2015-03-11 14:22:50,2024-12-18 09:58:53,1.0,1.0,,,,5,2
