CN,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,MANUAL,KINDCD_NC,QA_STATUS,CREATED_DATE,MODIFIED_DATE,MICROPLOT_LOC,DECLINATION,SAMP_METHOD_CD,SUBP_EXAMINE_CD,MACRO_BREAKPOINT_DIA,INTENSITY,CYCLE,SUBCYCLE,TOPO_POSITION_PNW,NF_SAMPLING_STATUS_CD,NF_PLOT_STATUS_CD,NF_PLOT_NONSAMPLE_REASN_CD,P2VEG_SAMPLING_STATUS_CD,P2VEG_SAMPLING_LEVEL_DETAIL_CD,INVASIVE_SAMPLING_STATUS_CD,INVASIVE_SPECIMEN_RULE_CD,DESIGNCD_P2A,MANUAL_DB,SUBPANEL,FUTFORCD_RMRS,MANUAL_NCRS,MANUAL_NERS,MANUAL_RMRS,PAC_ISLAND_PNWRS,PLOT_SEASON_NERS,PREV_MICROPLOT_LOC_RMRS,PREV_PLOT_STATUS_CD_RMRS,REUSECD1,REUSECD2,REUSECD3,GRND_LYR_SAMPLING_STATUS_CD,GRND_LYR_SAMPLING_METHOD_CD
197190560020004,197179171020004,13163776010478,254320378010854,2013,72,1,97,115,2,,2013,6,1,5.0,2,1,,,18.134647,-67.995457,0,2,2,3,,4.0,,1,2015-03-11 14:22:12,2025-01-10 15:14:14,OFFSET,,2,4,,1,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190503020004,197179171020004,13163776010478,254320422010854,2013,72,1,97,116,2,,2013,6,1,5.0,2,1,,,18.06252,-67.820631,0,2,2,3,,4.0,,1,2015-03-11 14:22:10,2025-01-10 15:14:14,OFFSET,,2,4,,10,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190557020004,197179171020004,13163776010478,254320195010854,2013,72,1,97,117,2,,2013,6,1,5.0,2,1,,,18.156797,-67.98077,0,2,2,3,,4.0,,1,2015-03-11 14:22:11,2025-01-10 15:14:14,OFFSET,,2,4,,6,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190489020004,197179171020004,13163776010478,254320279010854,2013,72,1,97,118,2,,2013,6,1,5.0,2,1,,,18.075346,-67.846708,0,2,2,3,,4.0,,1,2015-03-11 14:22:09,2025-01-10 15:14:14,OFFSET,,2,4,,2,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190569020004,197179171020004,13163776010478,254320423010854,2013,72,1,97,119,2,,2013,6,1,5.0,2,1,,,18.058726,-67.985475,0,2,2,3,,4.0,,1,2015-03-11 14:22:12,2025-01-10 15:14:14,OFFSET,,2,4,,1,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190484020004,197179171020004,13163776010478,254320200010854,2013,72,1,97,120,2,,2013,6,1,5.0,2,1,,,18.076895,-67.995273,0,2,2,3,,4.0,,1,2015-03-11 14:22:09,2025-01-10 15:14:14,OFFSET,,2,4,,2,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190670020004,197179171020004,13163776010478,249605135010854,2013,72,1,97,121,2,,2013,6,20,3.9,2,1,,,18.183767,-67.144565,70,2,2,1,,4.0,,1,2015-03-11 14:22:17,2025-01-10 15:14:14,OFFSET,,1,4,,1,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190476020004,197179171020004,13163776010478,254320425010854,2013,72,1,97,122,2,,2013,6,1,5.0,2,1,,,18.091113,-67.795306,0,2,2,3,,4.0,,1,2015-03-11 14:22:08,2025-01-10 15:14:14,OFFSET,,2,4,,1,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190461020004,197179171020004,13163776010478,254320274010854,2013,72,1,97,123,2,,2013,6,1,5.0,2,1,,,18.104345,-67.823221,0,2,2,3,,4.0,,1,2015-03-11 14:22:07,2025-01-10 15:14:14,OFFSET,,2,4,,4,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190512020004,197179171020004,13163776010478,254320424010854,2013,72,1,97,124,2,,2013,6,1,5.0,2,1,,,18.051435,-67.94396,0,2,2,3,,4.0,,1,2015-03-11 14:22:11,2025-01-10 15:14:14,OFFSET,,2,4,,6,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190546020004,197179171020004,13163776010478,254320163010854,2013,72,1,97,125,2,,2013,6,1,5.0,2,1,,,18.202718,-67.944006,0,2,2,3,,4.0,,1,2015-03-11 14:22:11,2025-01-10 15:14:14,OFFSET,,2,4,,6,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190505020004,197179171020004,13163776010478,254320202010854,2013,72,1,97,126,2,,2013,6,1,5.0,2,1,,,18.060241,-67.959327,0,2,2,3,,4.0,,1,2015-03-11 14:22:10,2025-01-10 15:14:14,OFFSET,,2,4,,3,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190400020004,197179171020004,13163776010478,254320193010854,2013,72,1,97,127,2,,2013,6,1,5.0,2,1,,,18.16163,-67.92077,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,9,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190508020004,197179171020004,13163776010478,249604501010854,2013,72,1,97,128,1,,2014,6,7,6.1,2,1,5,0,18.058217,-67.884854,0,2,2,3,3,4.0,,1,2015-03-11 14:22:10,2025-01-10 15:14:14,OFFSET,,1,4,,8,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190452020004,197179171020004,13163776010478,249604513010854,2013,72,1,97,129,1,,2014,6,10,6.1,2,1,7,0,18.112018,-67.856809,0,2,2,3,3,4.0,,7,2015-03-11 14:22:07,2025-01-10 15:14:14,OFFSET,,1,4,,6,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190663020004,197179171020004,13163776010478,249605136010854,2013,72,1,97,130,1,,2013,9,10,4.8,2,1,4,0,18.175859,-67.070613,470,2,2,1,,4.0,,1,2015-03-11 14:22:16,2025-01-10 15:14:14,OFFSET,,1,4,,1,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190559020004,197179171020004,13163776010478,254320340010854,2013,72,1,97,131,2,,2013,6,1,5.0,2,1,,,18.14062,-67.980823,0,2,2,3,,4.0,,1,2015-03-11 14:22:11,2025-01-10 15:14:14,OFFSET,,2,4,,8,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190456020004,197179171020004,13163776010478,254320300010854,2013,72,1,97,132,2,,2013,6,1,5.0,2,1,,,18.106592,-67.947595,0,2,2,3,,4.0,,1,2015-03-11 14:22:07,2025-01-10 15:14:14,OFFSET,,2,4,,10,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190541020004,197179171020004,13163776010478,254320426010854,2013,72,1,97,133,2,,2013,6,1,5.0,2,1,,,18.011227,-67.873753,0,2,2,3,,4.0,,1,2015-03-11 14:22:11,2025-01-10 15:14:14,OFFSET,,2,4,,4,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190488020004,197179171020004,13163776010478,249604509010854,2013,72,1,97,134,1,,2014,6,10,6.1,2,1,7,0,18.079121,-67.870838,0,2,2,3,3,4.0,,1,2015-03-11 14:22:09,2025-01-10 15:14:14,OFFSET,,1,4,,9,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190409020004,197179171020004,13163776010478,254320281010854,2013,72,1,97,135,2,,2013,6,1,5.0,2,1,,,18.153358,-67.833407,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,3,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190571020004,197179171020004,13163776010478,254320228010854,2013,72,1,97,136,2,,2013,6,1,5.0,2,1,,,18.049677,-67.920466,0,2,2,3,,4.0,,1,2015-03-11 14:22:12,2025-01-10 15:14:14,OFFSET,,2,4,,1,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190754020004,197179171020004,13163776010478,254320187010854,2013,72,1,97,137,2,,2013,6,1,5.0,2,1,,,18.242975,-67.226074,0,2,2,1,,4.0,,1,2015-03-11 14:22:22,2025-01-10 15:14:14,OFFSET,,2,4,,1,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190509020004,197179171020004,13163776010478,254320240010854,2013,72,1,97,138,2,,2013,6,1,5.0,2,1,,,18.058515,-67.857868,0,2,2,3,,4.0,,1,2015-03-11 14:22:11,2025-01-10 15:14:14,OFFSET,,2,4,,3,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190572020004,197179171020004,13163776010478,254320343010854,2013,72,1,97,139,2,,2013,6,1,5.0,2,1,,,18.04689,-67.959039,0,2,2,3,,4.0,,1,2015-03-11 14:22:12,2025-01-10 15:14:14,OFFSET,,2,4,,4,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190521020004,197179171020004,13163776010478,254320245010854,2013,72,1,97,140,2,,2013,6,1,5.0,2,1,,,18.038633,-67.969379,0,2,2,3,,4.0,,1,2015-03-11 14:22:11,2025-01-10 15:14:14,OFFSET,,2,4,,2,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190568020004,197179171020004,13163776010478,254320365010854,2013,72,1,97,141,2,,2013,6,1,5.0,2,1,,,18.065851,-67.947917,0,2,2,3,,4.0,,1,2015-03-11 14:22:12,2025-01-10 15:14:14,OFFSET,,2,4,,4,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190402020004,197179171020004,13163776010478,254320415010854,2013,72,1,97,142,2,,2013,6,1,5.0,2,1,,,18.158099,-67.868706,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,4,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190443020004,197179171020004,13163776010478,249604506010854,2013,72,1,97,143,2,,2013,6,1,5.1,2,1,,,18.116918,-67.869575,0,2,2,3,,4.0,,1,2015-03-11 14:22:06,2025-01-10 15:14:14,OFFSET,,2,4,,2,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190396020004,197179171020004,13163776010478,254320413010854,2013,72,1,97,144,2,,2013,6,1,5.0,2,1,,,18.167087,-67.929877,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,5,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190426020004,197179171020004,13163776010478,254320362010854,2013,72,1,97,145,2,,2013,6,1,5.0,2,1,,,18.131205,-67.921578,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,1,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190388020004,197179171020004,13163776010478,254320230010854,2013,72,1,97,146,2,,2013,6,1,5.0,2,1,,,18.196717,-67.931299,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,8,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190394020004,197179171020004,13163776010478,254320232010854,2013,72,1,97,147,2,,2013,6,1,5.0,2,1,,,18.175452,-67.919366,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,7,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190573020004,197179171020004,13163776010478,254320169010854,2013,72,1,97,148,2,,2013,6,1,5.0,2,1,,,18.043326,-67.85903,0,2,2,3,,4.0,,1,2015-03-11 14:22:12,2025-01-10 15:14:14,OFFSET,,2,4,,5,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190408020004,197179171020004,13163776010478,254320164010854,2013,72,1,97,149,2,,2013,6,1,5.0,2,1,,,18.151027,-67.858456,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,7,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190438020004,197179171020004,13163776010478,254320309010854,2013,72,1,97,150,2,,2013,6,1,5.0,2,1,,,18.124351,-67.810359,0,2,2,3,,4.0,,1,2015-03-11 14:22:06,2025-01-10 15:14:14,OFFSET,,2,4,,5,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190576020004,197179171020004,13163776010478,254320409010854,2013,72,1,97,151,2,,2013,6,1,5.0,2,1,,,18.027677,-67.883469,0,2,2,3,,4.0,,1,2015-03-11 14:22:12,2025-01-10 15:14:14,OFFSET,,2,4,,12,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190444020004,197179171020004,13163776010478,254320189010854,2013,72,1,97,152,2,,2013,6,1,5.0,2,1,,,18.117726,-67.843933,0,2,2,3,,4.0,,1,2015-03-11 14:22:06,2025-01-10 15:14:14,OFFSET,,2,4,,9,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190577020004,197179171020004,13163776010478,254320346010854,2013,72,1,97,153,2,,2013,6,1,5.0,2,1,,,18.021632,-67.923276,0,2,2,3,,4.0,,1,2015-03-11 14:22:12,2025-01-10 15:14:14,OFFSET,,2,4,,4,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190548020004,197179171020004,13163776010478,254320367010854,2013,72,1,97,154,2,,2013,6,1,5.0,2,1,,,18.197459,-67.956677,0,2,2,3,,4.0,,1,2015-03-11 14:22:11,2025-01-10 15:14:14,OFFSET,,2,4,,4,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190404020004,197179171020004,13163776010478,254320307010854,2013,72,1,97,155,2,,2013,6,1,5.0,2,1,,,18.156594,-67.957184,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,12,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190658020004,197179171020004,13163776010478,254320158010854,2013,72,1,97,156,2,,2013,6,1,5.0,2,1,,,18.24131,-67.179226,0,2,2,1,,4.0,,1,2015-03-11 14:22:16,2025-01-10 15:14:14,OFFSET,,2,4,,1,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190494020004,197179171020004,13163776010478,249604492010854,2013,72,1,97,157,1,,2014,6,9,6.1,2,1,6,0,18.068987,-67.907363,0,2,2,3,3,4.0,,1,2015-03-11 14:22:10,2025-01-10 15:14:14,OFFSET,,1,4,,12,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190433020004,197179171020004,13163776010478,254320404010854,2013,72,1,97,158,2,,2013,6,1,5.0,2,1,,,18.127679,-67.932803,0,2,2,3,,4.0,,1,2015-03-11 14:22:06,2025-01-10 15:14:14,OFFSET,,2,4,,11,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190440020004,197179171020004,13163776010478,254320160010854,2013,72,1,97,159,2,,2013,6,1,5.0,2,1,,,18.121371,-67.947228,0,2,2,3,,4.0,,1,2015-03-11 14:22:06,2025-01-10 15:14:14,OFFSET,,2,4,,9,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190491020004,197179171020004,13163776010478,254320311010854,2013,72,1,97,160,2,,2013,6,1,5.0,2,1,,,18.073529,-67.981385,0,2,2,3,,4.0,,1,2015-03-11 14:22:09,2025-01-10 15:14:14,OFFSET,,2,4,,5,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190397020004,197179171020004,13163776010478,254320272010854,2013,72,1,97,161,2,,2013,6,1,5.0,2,1,,,18.169046,-67.907483,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,11,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190498020004,197179171020004,13163776010478,254320420010854,2013,72,1,97,162,2,,2013,6,1,5.0,2,1,,,18.065764,-67.973141,0,2,2,3,,4.0,,1,2015-03-11 14:22:10,2025-01-10 15:14:14,OFFSET,,2,4,,8,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190395020004,197179171020004,13163776010478,254320233010854,2013,72,1,97,163,2,,2013,6,1,5.0,2,1,,,18.168163,-67.95508,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,11,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190399020004,197179171020004,13163776010478,254320414010854,2013,72,1,97,164,2,,2013,6,1,5.0,2,1,,,18.159965,-67.944111,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,2,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190480020004,197179171020004,13163776010478,249604503010854,2013,72,1,97,165,1,,2014,6,11,6.2,2,1,7,0,18.082059,-67.880558,0,2,2,3,3,4.0,,1,2015-03-11 14:22:09,2025-01-10 15:14:14,OFFSET,,1,4,,5,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190458020004,197179171020004,13163776010478,249604496010854,2013,72,1,97,167,1,,2014,6,5,6.1,2,1,7,0,18.105663,-67.896349,0,2,2,3,3,4.0,,7,2015-03-11 14:22:07,2025-01-10 15:14:14,OFFSET,,1,4,,10,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190393020004,197179171020004,13163776010478,254320339010854,2013,72,1,97,169,2,,2013,6,1,5.0,2,1,,,18.174354,-67.941548,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,1,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190425020004,197179171020004,13163776010478,254320297010854,2013,72,1,97,170,2,,2013,6,1,5.0,2,1,,,18.132545,-67.942448,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,7,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190468020004,197179171020004,13163776010478,254320239010854,2013,72,1,97,171,2,,2013,6,1,5.0,2,1,,,18.095845,-67.831655,0,2,2,3,,4.0,,1,2015-03-11 14:22:08,2025-01-10 15:14:14,OFFSET,,2,4,,3,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190522020004,197179171020004,13163776010478,254320344010854,2013,72,1,97,172,2,,2013,6,1,5.0,2,1,,,18.039602,-67.945637,0,2,2,3,,4.0,,1,2015-03-11 14:22:11,2025-01-10 15:14:14,OFFSET,,2,4,,7,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190419020004,197179171020004,13163776010478,254320224010854,2013,72,1,97,173,2,,2013,6,1,5.0,2,1,,,18.137734,-67.906729,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,3,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190421020004,197179171020004,13163776010478,254320264010854,2013,72,1,97,174,2,,2013,6,1,5.0,2,1,,,18.136498,-67.856574,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,3,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190490020004,197179171020004,13163776010478,254320419010854,2013,72,1,97,175,2,,2013,6,1,5.0,2,1,,,18.076321,-67.823146,0,2,2,3,,4.0,,1,2015-03-11 14:22:09,2025-01-10 15:14:14,OFFSET,,2,4,,9,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190550020004,197179171020004,13163776010478,254320369010854,2013,72,1,97,176,2,,2013,6,1,5.0,2,1,,,18.179646,-67.981199,0,2,2,3,,4.0,,1,2015-03-11 14:22:11,2025-01-10 15:14:14,OFFSET,,2,4,,3,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190417020004,197179171020004,13163776010478,254320263010854,2013,72,1,97,177,2,,2013,6,1,5.0,2,1,,,18.139815,-67.959811,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,3,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190525020004,197179171020004,13163776010478,254320380010854,2013,72,1,97,178,2,,2013,6,1,5.0,2,1,,,18.037429,-67.849511,0,2,2,3,,4.0,,1,2015-03-11 14:22:11,2025-01-10 15:14:14,OFFSET,,2,4,,8,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190457020004,197179171020004,13163776010478,249604487010854,2013,72,1,97,179,1,,2014,6,4,6.1,2,1,8,0,18.098764,-67.921083,0,2,2,3,3,4.0,,7,2015-03-11 14:22:07,2025-01-10 15:14:14,OFFSET,,1,4,,4,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190389020004,197179171020004,13163776010478,254320368010854,2013,72,1,97,180,2,,2013,6,1,5.0,2,1,,,18.18788,-67.945469,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,7,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190423020004,197179171020004,13163776010478,254320237010854,2013,72,1,97,181,2,,2013,6,1,5.0,2,1,,,18.135284,-67.80726,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,3,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190504020004,197179171020004,13163776010478,254320320010854,2013,72,1,97,182,2,,2013,6,1,5.0,2,1,,,18.063819,-67.797768,0,2,2,3,,4.0,,1,2015-03-11 14:22:10,2025-01-10 15:14:14,OFFSET,,2,4,,4,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190563020004,197179171020004,13163776010478,254320275010854,2013,72,1,97,183,2,,2013,6,1,5.0,2,1,,,18.091139,-67.847913,0,2,2,3,,4.0,,1,2015-03-11 14:22:12,2025-01-10 15:14:14,OFFSET,,2,4,,1,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190432020004,197179171020004,13163776010478,254320363010854,2013,72,1,97,184,2,,2013,6,1,5.0,2,1,,,18.128265,-67.95855,0,2,2,3,,4.0,,1,2015-03-11 14:22:06,2025-01-10 15:14:14,OFFSET,,2,4,,5,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190495020004,197179171020004,13163776010478,249604502010854,2013,72,1,97,185,1,,2014,6,7,6.1,2,1,6,0,18.067661,-67.88283,0,2,2,3,3,4.0,,1,2015-03-11 14:22:10,2025-01-10 15:14:14,OFFSET,,1,4,,6,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190405020004,197179171020004,13163776010478,254320416010854,2013,72,1,97,186,2,,2013,6,1,5.0,2,1,,,18.151166,-67.93234,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,6,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190538020004,197179171020004,13163776010478,254320248010854,2013,72,1,97,187,2,,2013,6,1,5.0,2,1,,,18.015556,-67.860036,0,2,2,3,,4.0,,1,2015-03-11 14:22:11,2025-01-10 15:14:14,OFFSET,,2,4,,5,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190566020004,197179171020004,13163776010478,254320242010854,2013,72,1,97,188,2,,2013,6,1,5.0,2,1,,,18.073961,-67.795966,0,2,2,3,,4.0,,1,2015-03-11 14:22:12,2025-01-10 15:14:14,OFFSET,,2,4,,5,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190473020004,197179171020004,13163776010478,249604497010854,2013,72,1,97,189,1,,2014,6,5,6.1,2,1,7,0,18.088984,-67.890277,0,2,2,3,3,4.0,,7,2015-03-11 14:22:08,2025-01-10 15:14:14,OFFSET,,1,4,,1,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190757020004,197179171020004,13163776010478,254320262010854,2013,72,1,97,190,2,,2013,6,1,5.0,2,1,,,18.202077,-67.205136,0,2,2,1,,4.0,,1,2015-03-11 14:22:22,2025-01-10 15:14:14,OFFSET,,2,4,,1,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190437020004,197179171020004,13163776010478,254320266010854,2013,72,1,97,191,2,,2013,6,1,5.0,2,1,,,18.125998,-67.832071,0,2,2,3,,4.0,,1,2015-03-11 14:22:06,2025-01-10 15:14:14,OFFSET,,2,4,,11,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190424020004,197179171020004,13163776010478,254320265010854,2013,72,1,97,192,2,,2013,6,1,5.0,2,1,,,18.134167,-67.970761,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,1,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190496020004,197179171020004,13163776010478,254320313010854,2013,72,1,97,193,2,,2013,6,1,5.0,2,1,,,18.068604,-67.835994,0,2,2,3,,4.0,,1,2015-03-11 14:22:10,2025-01-10 15:14:14,OFFSET,,2,4,,6,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190449020004,197179171020004,13163776010478,249604486010854,2013,72,1,97,194,2,,2013,6,1,3.9,2,1,,,18.113474,-67.932378,0,2,2,3,,4.0,,1,2015-03-11 14:22:06,2025-01-10 15:14:14,OFFSET,,2,4,,12,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190500020004,197179171020004,13163776010478,249604499010854,2013,72,1,97,195,1,,2014,6,7,6.1,2,1,3,0,18.061167,-67.895431,0,2,2,3,3,4.0,,1,2015-03-11 14:22:10,2025-01-10 15:14:14,OFFSET,,1,4,,4,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190553020004,197179171020004,13163776010478,254320412010854,2013,72,1,97,197,2,,2013,6,1,5.0,2,1,,,18.176947,-67.96773,0,2,2,3,,4.0,,1,2015-03-11 14:22:11,2025-01-10 15:14:14,OFFSET,,2,4,,7,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190486020004,197179171020004,13163776010478,249604489010854,2013,72,1,97,198,1,,2014,6,6,6.1,2,1,5,0,18.0733,-67.915187,0,2,2,3,3,4.0,,7,2015-03-11 14:22:09,2025-01-10 15:14:14,OFFSET,,1,4,,9,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190416020004,197179171020004,13163776010478,254320203010854,2013,72,1,97,199,2,,2013,6,1,5.0,2,1,,,18.144479,-67.821539,0,2,2,3,,4.0,,1,2015-03-11 14:22:05,2025-01-10 15:14:14,OFFSET,,2,4,,5,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190574020004,197179171020004,13163776010478,254320269010854,2013,72,1,97,200,2,,2013,6,1,5.0,2,1,,,18.039443,-67.921771,0,2,2,3,,4.0,,1,2015-03-11 14:22:12,2025-01-10 15:14:14,OFFSET,,2,4,,2,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190431020004,197179171020004,13163776010478,254320241010854,2013,72,1,97,201,2,,2013,6,1,5.0,2,1,,,18.127292,-67.979068,0,2,2,3,,4.0,,1,2015-03-11 14:22:06,2025-01-10 15:14:14,OFFSET,,2,4,,2,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190729020004,197179171020004,13163777010478,249604515010854,2013,72,1,99,4,1,,2013,6,20,5.3,2,1,2,4,18.34135,-67.098522,160,2,2,1,,4.0,,1,2015-03-11 14:22:20,2025-01-10 15:14:14,OFFSET,,1,4,,1,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
197190746020004,197179171020004,13163777010478,249604516010854,2013,72,1,99,6,1,,2013,6,19,5.3,2,1,2,0,18.341129,-67.129185,430,2,2,1,,4.0,,1,2015-03-11 14:22:21,2025-01-10 15:14:14,OFFSET,,1,4,,1,5,3,,,,,,,,,,9.3,0,,,,,,,,,,,,,
